id,name,latitude,longitude,dpcapacity,online_date
85861,Elizabeth Blvd & Pierce Plaza,41.8404689645,-87.5048069891,5,13/16/2015
40887,Hampden Ave & Hyde St,41.7170838732,-87.5138535913,16,1/29/2013
84542,Benson St & Ainslie Ave,41.7663612783,-87.6228225568,17,11/10/2016
56730,Rockwell Ave & Gordon St,41.7268652706,-87.6084731145,13,6/15/2013
75138,Lakefront St & Schreiber Ave,41.7509744934,-87.6133237586,23,11/23/2013
26987,Dayton Pl & Sheridan St,41.7831823036,-87.5148865332,14,5/14/2016
65877,Hermitage Pkwy & Taylor St,41.7650304142,-87.6657080194,2,13/12/2015
6125,South Ave & Race St,41.8908163904,-87.6809628186,26,3/24/2015
15563,Kimball Ave & Berteau Rd,41.8345902329,-87.6642861199,21,3/24/2016
46839,Austin Ave & Superior St,41.8948679982,-87.5162401854,5,6/8/2016
56471,Pine Ave & Evanston Ave,41.7447626945,-87.585493439,18,10/22/2013
81554,Loomis Rd & Gladys Ave,41.7176606198,-87.5901851763,10,9/31/2013
2753,Greenview Ave & Wabansia Ave,41.8439062819,-87.6565147388,11,9/13/2015
90988,Sheffield Pkwy & Byron St,41.7355647451,-87.5906060718,3,3/23/2014
81296,Racine Rd & Cullerton St,41.732499055,-87.6336258279,19,4/27/2015
49244,Western Ave & Superior St,41.8741095399,-87.601586308,1,9/21/2013
50865,Bosworth Ave & Jackson Ave,41.8292546763,-87.6155949804,13,8/15/2016
82715,Clifton Ave & Noyes Mawr,41.7871999089,-87.5366906738,14,13/12/2015
23687,California St & Clybourn Blvd,41.7908710865,-87.5806367446,19,10/3/2014
23306,Rush Dearborn & Wabansia Ave,41.8762301383,-87.6933854403,13,4/15/2016
83421,Sedgwick Ave & Milwaukee St,41.7241661515,-87.5304983018,8,8/7/2016
4435,Halsted Ave & Palmer Ave,41.7217078584,-87.68732847,13,9/11/2015
47087,Western St & North Ave,41.7075423261,-87.5672913456,18,3/26/2014
22395,Racine Ave & Elm St,41.820082253,-87.6105387966,26,11/13/2013
77666,Sheffield Ave & McDowell St,41.8565678408,-87.5603494737,21,7/8/2014
22383,Prairie Dr & Pearson Ave,41.869460338,-87.648195124,12,11/10/2013
88024,Kimbark Ter & Berwyn Pkwy,41.797730134,-87.5607957993,13,9/30/2013
59292,Stockton Ave & Leavitt Ave,41.806137538,-87.5425896694,2,10/17/2013
3748,Talman St & Madison St,41.7929101734,-87.6215772151,8,2/24/2016
22139,Blue Ave & Webster Ave,41.836974211,-87.6693580441,18,13/18/2013
52870,Eberhart Ave & Blackhawk St,41.7551114157,-87.5123577591,8,11/17/2014
26039,Cannon Ave & Clark St,41.7169281814,-87.6253091697,23,5/7/2016
71342,Dodge St & Randolph St,41.7752129632,-87.5069814185,24,9/30/2016
96288,Rhodes Blvd & Fletcher Blvd,41.849247897,-87.5245005947,18,10/18/2015
54167,Fort Ave & McDowell Park,41.8717962632,-87.64035714,1,1/5/2014
99766,Mason Dr & Adams Ave,41.7643012722,-87.6232073842,10,9/28/2015
46492,Clarendon Ave & Bloomingdale Ln,41.7473558431,-87.6569812704,16,3/15/2013
56181,MLK Ave & Pearson St,41.8539907894,-87.5960201944,15,6/29/2016
53823,Kostner Ave & Willow Ave,41.7037008175,-87.6773292554,4,6/26/2015
51368,Hoyne St & Randolph Ter,41.8639132133,-87.6665995565,5,9/25/2015
86169,Canal St & Evanston St,41.8192491927,-87.6155125502,24,9/3/2016
13903,Ritchie Blvd & Exchange Ave,41.7594172043,-87.6333134524,21,11/25/2013
72872,Christiana Ave & Schiller St,41.7472445754,-87.6995380627,24,3/17/2014
66966,Dodge Ave & Concord Pl,41.8189872243,-87.6102501285,1,10/2/2014
77874,Exchange Ave & Lake Ave,41.7347370101,-87.5139051212,12,4/4/2014
53307,Ogden St & Addison St,41.7976752551,-87.6700126461,2,2/27/2015
34561,Glenwood St & Addison Ave,41.8990861736,-87.5425179507,11,7/8/2015
39905,Columbus Ave & Hyde Ave,41.8738541481,-87.5001905883,8,4/1/2015
66864,Elizabeth St & Wellington Ave,41.7751270875,-87.5940891664,5,2/29/2016
64090,Dorchester Dr & Elm St,41.8577221655,-87.5571527947,7,6/7/2015
11937,Benson Pl & Girard St,41.8255635262,-87.5007569921,3,12/10/2016
23270,Richmond Ave & Cuyler St,41.8727046708,-87.5745157175,26,11/29/2016
97016,Seeley Dr & Pershing Plaza,41.7158026122,-87.5072257633,15,10/27/2014
87312,Prairie Ave & Schiller St,41.7637418999,-87.5055649842,22,11/13/2013
51404,Avondale Ave & Winnemac Ave,41.8724104304,-87.6551340911,10,7/13/2016
80475,Morgan Ave & Altgeld St,41.7666107149,-87.6175341723,17,3/24/2013
84929,Marshfield Blvd & Morse St,41.8362018817,-87.6323225421,19,13/7/2013
36303,Emerald Ave & Exchange Ave,41.8488774324,-87.6143695773,24,1/31/2015
63636,Clinton Ave & Winnemac Ave,41.8373385958,-87.5756416213,19,13/19/2015
65916,LaSalle Ave & Roscoe Ave,41.729703409,-87.540675518,4,1/25/2013
12872,Orleans St & Wellington Ave,41.7817102902,-87.5822773069,10,3/16/2014
85445,Streeter Dr & Sheridan Ave,41.849306674,-87.5123792804,24,8/31/2016
74316,Saginaw St & Elm Ave,41.7538657876,-87.6914915961,17,1/3/2013
35016,Dayton St & Gordon Ave,41.7848430449,-87.5465152335,8,12/30/2016
66468,Rush St & Byron Ave,41.8861945019,-87.5729220743,6,1/25/2014
68030,Southport Ave & Evanston Ave,41.7304720805,-87.6167844829,26,5/14/2014
26848,May Ave & Austin Munoz,41.7702659626,-87.5952108915,6,3/9/2016
28368,Claremont Ave & Lunt St,41.7666339837,-87.6569548598,1,12/8/2015
58596,Noble Ave & Elston Ave,41.7788345211,-87.5081077115,5,8/27/2014
47496,Lombard Ave & Washington Blvd,41.8014178311,-87.649211761,16,11/21/2014
17038,Rhodes Island & Buena Ave,41.8652947244,-87.6335124272,11,3/21/2014
39647,Cannon St & Ainslie Ave,41.7915886916,-87.6340748149,4,12/19/2016
10007,Leavitt St & Winnemac Rd,41.7100565954,-87.5208407709,5,8/30/2014
61292,Yates Dr & Clark Rd,41.8690531663,-87.5902531818,23,7/20/2014
33804,Carpenter Ave & Elston Ave,41.7090739004,-87.5503774102,24,3/22/2016
67828,Sangamon Ave & Schiller Ave,41.7209990309,-87.5803123764,16,3/4/2014
2624,State (Kedzie) & Francis Ct,41.7006859632,-87.661432019,4,12/2/2016
84642,Michigan Ave & Wrightwood St,41.8646649807,-87.6911715249,14,4/19/2014
15422,Ada St & Melrose Water,41.7879253776,-87.6128925188,17,11/3/2014
25612,Wentworth Ave & Kingsbury Ave,41.7394484909,-87.6904190657,11,1/26/2014
3249,Rockwell Ave & Chicago St,41.7553816286,-87.6020953389,16,13/29/2014
37951,Franklin St & Diversey Ave,41.7204768643,-87.5702990302,14,4/3/2015
29268,Aberdeen Ave & Touhy Blvd,41.7816794674,-87.672378035,23,1/5/2014
33509,Kostner St & Winnebago Ave,41.8545835354,-87.6645177426,10,11/24/2013
26333,Conservatory Ave & Kinzie Plaza,41.7543213285,-87.524284128,13,9/19/2014
9102,Union St & Balmoral Ave,41.7430056294,-87.5959739841,17,11/16/2016
85896,Artesian St & Maxwell Ave,41.8787263745,-87.5885766948,20,8/29/2013
41499,Ridgeland Pl & Wrightwood St,41.8861857523,-87.6203087461,23,8/15/2013
88927,Aberdeen Dr & Sunnyside Ave,41.7035579595,-87.5325086039,3,11/28/2013
66411,Sheffield St & Ohio Rd,41.7145337282,-87.5536508325,18,2/11/2013
29852,Saginaw St & Erie Ave,41.7177890344,-87.5805350642,9,7/2/2016
54516,Laramie St & Junior St,41.7546836578,-87.5281143889,12,4/4/2016
94504,Spaulding Ave & Berteau Mart,41.8051613165,-87.5905549002,16,8/11/2015
91994,Lake Ave & Pierce St,41.8424221344,-87.6079246804,2,2/20/2014
42122,Austin St & Fullerton St,41.7154093804,-87.6634335704,25,5/19/2014
6279,Columbus Ave & Chicago St,41.8709193111,-87.6584266297,2,11/16/2015
14594,Harper St & Cortland Ave,41.8380925984,-87.5627443536,4,4/16/2015
61252,Clark Ave & Francis Rd,41.7989006905,-87.5266922283,19,4/31/2015
23711,Ravenswood Ave & Montrose Ave,41.7105315051,-87.6671701817,20,6/20/2013
20109,Manor Ave & Chicago St,41.8560530706,-87.6951622021,20,9/9/2016
45730,Bissell Ter & Fletcher St,41.7184779661,-87.6410273024,3,11/16/2014
39908,Artesian Ave & Illinois Plaine,41.7751977524,-87.6650049825,14,3/4/2013
45802,Harper Grove & Franklin Ave,41.7013631512,-87.5394166775,10,7/17/2014
64447,Lincoln Ave & Washington Buren,41.7781889096,-87.5364803609,13,7/12/2016
95971,May Ave & Winona Blvd,41.8649711136,-87.5223243047,2,12/24/2014
87371,Lakefront St & Luis Ter,41.7229858323,-87.5076069045,20,2/17/2014
61117,Racine Ave & Adams Ave,41.8461058995,-87.5566810077,7,1/17/2014
61305,Normal Ave & Hyde Ave,41.8233024445,-87.6634494186,19,2/5/2015
2723,Stockton Blvd & Hubbard Rd,41.8981875164,-87.5607766342,23,2/11/2015
3581,Rockwell Ave & Bryn St,41.8311822282,-87.6482529652,3,1/16/2015
67554,Oakley Ave & Wacker Ave,41.8628076222,-87.5779142156,19,1/27/2013
50608,Wacker Ave & Concord St,41.7003189488,-87.639126388,11,4/5/2013
23085,Talman St & Quincy St,41.8173053173,-87.5404607839,8,11/20/2014
46030,Clark St & Schreiber St,41.87248431,-87.5939813138,25,9/24/2015
23574,Rush St & Buena Ave,41.8687945992,-87.6185214667,16,5/25/2014
87454,Noble Dearborn & Gordon St,41.7990419127,-87.6470101437,12,11/30/2013
96299,Western Ave & Lexington Ave,41.7873327336,-87.529466188,15,10/3/2016
56635,Chicago Ave & Girard St,41.8857975984,-87.5190414021,24,8/12/2016
86815,Claremont Ave & Rogers Ave,41.7542693273,-87.6553763563,21,1/19/2016
55838,Mies Park & Montrose Ave,41.8341459606,-87.6123691058,22,8/27/2014
57203,Cottage Ave & Ontario St,41.7426864791,-87.6772338245,5,7/19/2015
73168,Sangamon Island & Fletcher St,41.7374865204,-87.6954297831,13,5/16/2013
8427,Bosworth Island & Church St,41.7373502795,-87.6052705359,9,7/10/2016
90848,Cuyler St & North St,41.7155622118,-87.6694618917,24,10/26/2013
60822,Carpenter Ct & Girard St,41.8577695487,-87.6649321603,7,9/9/2016
59641,Leavitt Ave & Loyola Ave,41.7644990739,-87.5961352585,3,1/31/2015
76380,Clifton St & Rockwell St,41.8206824515,-87.5891106997,10,8/30/2014
33386,Keystone Ave & Webster Blvd,41.8197292447,-87.5968112188,26,6/6/2015
77568,Richmond Dearborn & Cermak Ave,41.7328878547,-87.6067106823,19,12/23/2013
51922,Hampden Ave & Fulton St,41.7443615832,-87.6098393485,22,9/19/2014
88302,Federal Ave & Superior Ave,41.7494026188,-87.5975768429,26,3/22/2015
51343,Southport Ave & Delaware St,41.746789007,-87.5296775805,1,4/6/2014
55094,Claremont St & Pearson Ave,41.8740354983,-87.5616610616,22,6/20/2013
21021,Ravenswood Ave & Loyola Rd,41.8549250581,-87.5827195512,17,13/9/2014
24956,Lakefront St & Gordon St,41.8199872752,-87.5285704861,6,11/2/2015
1439,Wallace St & Charleston Ave,41.7791407586,-87.6730046181,9,11/22/2013
85920,Phillips Ave & Oak Ave,41.7278497555,-87.5720005039,3,3/30/2013
79415,Desplaines Ct & Elmdale Ave,41.8951320844,-87.6445661431,11,8/14/2016
58275,Damen St & Eastwood Ave,41.778402875,-87.5078814377,9,4/19/2015
70204,Sangamon St & Hirsch St,41.780603201,-87.5986813283,17,13/13/2015
21157,Phillips Ave & Loyola Ave,41.7021663227,-87.516996715,17,11/18/2013
75288,Chappel Ave & Hyde Water,41.7850037356,-87.5881046858,14,11/8/2014
30205,Wacker Ave & Rohe Ave,41.8147667999,-87.6132609979,9,2/24/2014
76718,Wilton Ave & Eddy Rd,41.8552198625,-87.6520967889,25,10/12/2014
4363,Claremont Ct & Fullerton Ave,41.7336461353,-87.6696884526,1,5/20/2014
26586,Ashland Ave & Lake Ter,41.8379996402,-87.5892431048,2,2/11/2015
65727,Greenwood Ave & Francis St,41.8483785855,-87.5248344538,13,6/1/2013
89007,Damen St & Hubbard Ave,41.7302702107,-87.6170829987,11,3/2/2013
91109,Exchange Blvd & Montrose Ave,41.7578633671,-87.6411819558,8,13/7/2013
1659,Kimbark St & Division Ave,41.804189251,-87.692903146,14,13/30/2013
7747,Cuyler St & Ohio Ave,41.8142860953,-87.6089845974,3,5/21/2016
67012,Lincoln Ave & and St,41.7612543324,-87.5175118106,9,13/28/2016
41304,Southport Ave & Clybourn Blvd,41.76380946,-87.5159072736,20,8/1/2016
78707,Cornell Ave & Jarvis Ave,41.8165974307,-87.6265194288,25,7/17/2014
8142,Cuyler Ave & Adams Ave,41.701062965,-87.6557518667,20,5/5/2014
31982,Sedgwick Ave & Chestnut St,41.7238350107,-87.6572425913,21,3/6/2015
87766,Ravenswood St & Girard Ave,41.8526189398,-87.651597711,19,5/21/2016
67254,Chappel Ave & Lake Ave,41.7074521266,-87.6056601238,9,9/9/2013
61076,Humphrey Dr & Sheridan St,41.7181598277,-87.6120765031,1,9/10/2013
85958,Shore Ave & Wacker St,41.7568149398,-87.6186037066,23,6/30/2014
39732,Lawndale Ave & Milwaukee Mawr,41.7098955237,-87.6307107748,24,8/28/2016
97311,Clark Ave & Bryn St,41.8379040807,-87.5153839537,3,5/29/2014
53442,Sheffield Ave & Kingsbury St,41.7305490041,-87.5438049645,25,9/14/2016
69132,State Ave & Sunnyside Ave,41.7931697153,-87.6252530282,19,7/11/2013
99465,Wisconsin St & Byron St,41.8929687451,-87.5906902132,6,10/26/2016
70205,Marion St & Austin St,41.7305159983,-87.5222046838,14,6/12/2014
78759,Logan Ave & Rogers St,41.7907757535,-87.6811022071,7,5/3/2014
13291,Oakley Ave & Winnemac St,41.7623248386,-87.5104621653,22,8/31/2013
43922,Jefferson Ave & Morse Ter,41.8621478729,-87.597106607,6,13/26/2015
30502,Evans Ave & Pierce Ave,41.732809572,-87.5740171553,13,1/13/2015
30496,Ashland St & Franklin St,41.7902990729,-87.690790096,26,6/19/2016
79377,Shields Ave & South Ter,41.7680582118,-87.6009460435,14,1/21/2014
72778,Throop Ave & Van Ave,41.7034904356,-87.5670798149,21,9/4/2013
38939,Millard Ave & Jarvis Park,41.7768360797,-87.5181484386,14,3/12/2013
72864,Campbell Ave & Walton Rd,41.7992558115,-87.5571046766,11,1/25/2015
11279,Clinton Ave & Dickens Ave,41.7323251515,-87.6946427426,11,11/25/2016
68120,Clifton St & Kingsbury Ave,41.8496491357,-87.5346084159,7,9/5/2015
42675,Sangamon St & Lexington St,41.8046387881,-87.6184796732,1,3/28/2013
85631,Troy Ave & Addison Ave,41.8361382561,-87.5327333744,2,12/15/2016
11622,Sheridan Produce & Cermak Ave,41.8036777289,-87.6962059899,19,4/9/2014
45976,Forest Blvd & Maxwell St,41.8934473684,-87.6247541629,6,9/8/2016
39710,Millard Ave & Quincy St,41.7090887575,-87.657006777,6,2/23/2014
68660,Millard St & Montrose Ter,41.7068321359,-87.6375484073,9,6/16/2016
59970,Millard Chicago & Concord St,41.7639242981,-87.6341006111,5,8/27/2015
72759,Humboldt St & Sheridan St,41.7434138055,-87.5833882271,19,1/23/2013
72317,Marine Ave & Francis St,41.8775328404,-87.6375135592,10,1/11/2013
92767,Field Ave & Willow St,41.716364358,-87.5525847602,6,8/5/2016
19234,Sacramento St & Gordon Mart,41.7726159598,-87.5973657242,4,11/10/2013
87756,Normal St & Lexington Ave,41.7190445217,-87.602865449,11,11/26/2016
8126,Evans Ave & Greenleaf St,41.7095838637,-87.6186914981,22,3/5/2015
24754,Ridge Ave & Polk St,41.7595897862,-87.5857335766,17,3/9/2015
71758,Shields Ave & Berwyn St,41.7245173469,-87.6160008925,12,7/13/2013
87916,Richmond Ave & North Pl,41.7600827726,-87.6066312461,13,1/29/2014
31471,Lake St & Quincy St,41.8664532405,-87.5828488014,7,8/22/2013
81289,Western Ave & Polk Ave,41.7119881876,-87.525744205,8,9/31/2014
80520,Federal Ave & North St,41.8068020346,-87.5501166269,21,5/30/2013
59268,Orleans Grove & Sunnyside St,41.7517170163,-87.5195719506,14,12/27/2013
32226,Kilbourn Ave & Adams Ter,41.8189004041,-87.5671806808,5,8/2/2015
74327,Perry Ave & Concord Ave,41.7677960876,-87.5923650089,2,5/17/2013
57625,Paulina Plaza & Wrightwood Ave,41.8415339075,-87.5128462827,3,8/23/2013
74344,Cannon Park & Luis Way,41.8062175303,-87.547216291,19,6/8/2013
71986,Forest Ave & Elmdale Ave,41.7898476479,-87.519129443,8,1/14/2013
7223,Cuyler van & Berteau Ave,41.7485130055,-87.6152533442,10,2/26/2015
19214,Eastlake Ave & Schreiber St,41.7312430138,-87.5545488607,10,8/29/2015
29850,Winchester St & Blackhawk Ave,41.7811133216,-87.632254107,10,4/8/2016
73572,Indiana Ave & Illinois St,41.8498035081,-87.5433468659,5,12/14/2016
54344,Artesian Park & Polk Ln,41.8189227005,-87.6039263743,23,10/26/2014
1850,Spaulding Ave & Division Rd,41.8712264517,-87.5278928283,3,13/16/2014
4872,Washtenaw Ave & Lincoln Ave,41.8771113322,-87.5852002705,25,12/23/2014
68590,Kenton Ave & Delaware St,41.8519275049,-87.6550377814,3,4/18/2015
66345,Stony Dr & Franklin Mart,41.8875110192,-87.5437264862,17,13/6/2015
78849,Chappel Ave & Francis Ave,41.7763531089,-87.5285442684,20,11/30/2014
59973,Glenwood Ave & Rogers St,41.8809982349,-87.5587842017,9,6/11/2015
25914,Ridge Ave & Berwyn Munoz,41.8088401391,-87.506525124,13,1/15/2014
54365,Michigan Ave & Chestnut Ave,41.8559429992,-87.5837075334,10,10/30/2013
65196,Saginaw Dr & Armitage St,41.8853217342,-87.6883419296,24,2/3/2014
57164,Ridge St & Cullerton Ave,41.8249384397,-87.5071158416,19,4/24/2016
93032,Woodlawn Ave & Polk Ave,41.7850179881,-87.5970354858,17,1/1/2014
59387,Hoyne Ave & North Ave,41.8496176894,-87.563964169,11,12/5/2016
13644,Richmond Ave & Hyde St,41.8763525333,-87.5512540471,13,12/1/2015
3083,Sangamon Ct & Schreiber Park,41.858645546,-87.680229548,6,11/21/2014
27793,Sedgwick Ave & Winona St,41.842792614,-87.5324806818,18,1/18/2015
84403,Marine Blvd & Ainslie Plaine,41.7115838944,-87.6727182561,15,12/17/2013
68356,Wacker Ave & Cedar Pl,41.8708274781,-87.5326645081,22,4/6/2015
22436,Hampden Dr & Girard Ave,41.8381842738,-87.6762261402,6,4/29/2015
24090,Greenwood Park & Waveland St,41.8945416015,-87.6065823312,24,10/15/2015
21509,Blue Grove & Willow St,41.8941737648,-87.5550902897,4,2/31/2015
33982,Rockwell Ave & Junior Ave,41.7066016713,-87.523795932,22,9/24/2016
92471,Leavitt Ave & Chicago Way,41.7882917101,-87.66218267,9,4/24/2016
23371,Mies Ave & Waveland Ave,41.8463497946,-87.6127809034,23,13/23/2013
5806,Ridge Ave & McDowell Ave,41.8231011596,-87.6739736736,10,11/22/2016
25820,Shields Ave & Balbo Ave,41.7960301931,-87.5061086689,26,4/11/2015
90041,Kostner Ct & Leavitt Ave,41.843805769,-87.6724096082,2,7/29/2016
48027,LaSalle Ave & Foster St,41.7052501493,-87.6934866594,3,12/29/2014
78054,University Ave & Leland St,41.8015172013,-87.6184516823,11,13/11/2015
17306,Larrabee Ave & Willow St,41.7563433938,-87.6479692082,14,4/31/2013
6142,Blue (Kedzie) & Rohe Ln,41.7953614824,-87.575518053,1,8/10/2015
60838,Central Ave & Division St,41.7604128907,-87.6434577289,6,1/6/2013
15094,Fairbanks St & Rohe Ave,41.7245192356,-87.6462610129,21,2/3/2013
12118,McClurg Ave & Palmer Ave,41.7441821487,-87.5466820759,11,5/6/2016
79899,Commercial Ave & Jackson St,41.7261438681,-87.5437585268,6,8/22/2013
64640,Manor Grove & Pershing Munoz,41.8836633297,-87.6024490344,12,1/29/2013
48752,LaSalle Ave & Church Ave,41.8118341661,-87.6116844687,9,4/16/2015
90367,University Ave & Peterson St,41.7774036959,-87.6098896901,14,2/18/2016
72563,Kostner Ave & Taylor St,41.7539226457,-87.6877230618,10,4/10/2014
96977,South Ave & Belmont Ave,41.8002493755,-87.549568773,24,10/26/2014
43890,Greenview Dr & Fargo Ave,41.8929146003,-87.5417005981,20,2/23/2016
74030,Monticello Blvd & Coulter Industry,41.8525813542,-87.560155469,13,13/13/2014
7613,Yates Ave & Dickens Ave,41.7723712621,-87.587165406,12,4/31/2015
66337,Wood Plaza & Illinois St,41.8311850434,-87.6231393301,10,12/19/2014
83478,Lakeview Ave & Armitage Ave,41.8008661896,-87.6649148174,20,13/11/2016
28577,Carpenter Ave & Cullerton Rd,41.8445688518,-87.6839410359,16,5/30/2016
73978,Federal Produce & Greenleaf St,41.776485885,-87.5275745391,10,4/10/2013
77840,Elizabeth Ave & Charleston St,41.7989072935,-87.6359169182,12,1/6/2016
44888,Forest Ave & Blackhawk St,41.7268651213,-87.6302792722,13,11/30/2014
73323,Rockwell Ave & Garfield Ave,41.7183238094,-87.5249526687,14,5/28/2013
84939,Mason Ave & Clark Ave,41.8558302543,-87.5799286791,9,2/6/2015
82064,Jefferson St & Roscoe Ave,41.8429878339,-87.5781819803,20,9/15/2014
50867,Field Ave & Blackhawk St,41.7577129699,-87.5443771977,2,7/11/2013
11808,Fort St & Montrose Ave,41.7374196393,-87.6127948981,5,4/1/2015
46258,Lincoln Blvd & Armitage Way,41.7145444382,-87.637940483,13,8/21/2016
51617,Elston Ave & Merchandise St,41.8102233019,-87.6861336679,18,4/20/2016
69173,Financial St & Superior Ave,41.881569128,-87.6298306748,10,2/9/2016
66214,Spaulding Pkwy & Evanston St,41.7928601931,-87.558879093,5,11/27/2016
96533,Blackstone Island & Dickens Ave,41.894652016,-87.589495519,10,13/29/2014
84494,Greenwood Ave & Rohe Ave,41.8348327457,-87.631903647,17,13/20/2015
83881,Wabash Ave & Cuyler St,41.7884587193,-87.5032289192,26,10/18/2016
2413,Southport Ave & Howard St,41.8723262767,-87.6138957178,16,7/20/2015
15788,Albany Ave & Rockwell Ave,41.7770506005,-87.6126371685,18,2/7/2013
34393,Columbus Ave & Howard St,41.8794073949,-87.6387466466,4,7/31/2014
22516,Ashland St & Flournoy Ave,41.789118465,-87.6981162085,4,9/2/2016
24382,Drake Ave & McDowell Ave,41.7977363651,-87.5627838367,19,13/2/2015
29863,Eberhart Ave & Columbia Blvd,41.719160997,-87.6623157095,22,5/22/2014
93433,Union Ave & Van Ave,41.7503586687,-87.6444359097,9,10/10/2016
43971,Shields Ave & and St,41.7424956268,-87.5544139501,9,8/17/2015
56385,Lincoln St & Elston St,41.7000883747,-87.64162589,2,11/22/2015
28281,Wabash St & Augusta St,41.8478108995,-87.5028900981,13,7/30/2014
53079,Stony Island & Illinois Ave,41.7575459163,-87.5221670507,14,5/27/2016
11862,Lakeview Ave & Clark Ave,41.8202248876,-87.5278979625,20,7/3/2014
17391,Clinton Ave & Balbo Ave,41.7306884862,-87.5203104416,18,13/4/2016
29643,Elizabeth Ave & Jackson St,41.8318893591,-87.5363620579,10,9/12/2013
94466,Exchange Ave & and St,41.8162991935,-87.5963365551,10,8/22/2015
81723,Field Blvd & Franklin Ave,41.8731184485,-87.5663176569,7,2/29/2015
29288,State Chicago & Garfield Ave,41.8158987276,-87.540173633,22,11/29/2013
16830,Ridge St & Garfield Pl,41.7116451121,-87.5287808594,21,1/24/2013
33345,Phillips Ave & Harrison Ave,41.7548870638,-87.6750818709,26,5/2/2014
60381,Winchester Ave & Elston St,41.8865579786,-87.6341942104,7,9/26/2014
48194,Exchange Ave & Elston St,41.8094291125,-87.6760417543,25,1/24/2014
28536,Oakley Ave & Columbia Ave,41.875287956,-87.5815596149,16,11/29/2016
37374,Wolcott Ave & Jarvis St,41.871609002,-87.5669204919,5,8/11/2013
10679,Wentworth Ave & Illinois St,41.7653869185,-87.571112761,9,10/22/2015
63943,McClurg Ct & Madison Ave,41.7645708933,-87.6435036251,2,13/6/2013
64847,Jeffery St & Merchandise St,41.775478407,-87.6554364433,6,6/11/2014
27376,Clybourn St & Harrison Ave,41.7502451269,-87.5028799414,12,2/6/2015
97735,Clifton Ave & Sheridan St,41.8898066553,-87.6172112944,13,11/8/2016
46266,Wisconsin Ave & Polk Ave,41.7095420432,-87.6147935945,17,10/6/2016
57605,Kilbourn Ave & Eddy Park,41.788995114,-87.6035839835,18,1/29/2015
7204,Field Ave & Chicago St,41.8332172263,-87.5176921058,17,3/2/2014
50629,Wood Ave & Foster Ave,41.8378767843,-87.517351309,14,12/29/2013
70042,Talman Chicago & Walton St,41.7396786148,-87.5153578661,18,11/17/2013
34144,Pulaski St & Hirsch Ave,41.8367748541,-87.5419171056,4,8/25/2013
66496,Spaulding Ave & Winnemac Ave,41.8048035357,-87.5035379492,23,11/20/2016
59512,Talman Ave & Madison St,41.7037786247,-87.5130207782,16,7/19/2013
75103,Spaulding Ct & Granville Ave,41.7400710096,-87.6218991471,7,13/28/2015
13987,Lawndale Ave & Tilden Pl,41.8473275304,-87.6479729781,21,5/22/2014
99634,Kedzie St & Pierce Ave,41.8057399251,-87.6390626542,19,1/2/2016
64130,Lombard Ave & North Ave,41.7736426499,-87.5614956653,2,12/6/2013
49357,Ogden Ave & Willow Pl,41.8553994174,-87.6265047683,12,4/14/2013
54210,Troy St & Kinzie Ave,41.7091840647,-87.6247553514,15,5/4/2016
78186,Sheffield Rd & Francis St,41.8598740106,-87.6612001727,11,9/30/2014
3805,Rhodes Pl & Greenleaf Rd,41.7857060805,-87.5621435062,23,8/2/2016
39121,Greenview Ave & Hyde St,41.7520850215,-87.6696806286,7,9/18/2014
15377,Artesian Ave & South Ave,41.710124915,-87.6201317944,4,2/13/2013
27110,Hermitage Ave & Fullerton St,41.8602770687,-87.6758593362,22,8/27/2013
68362,Evans Park & Lunt St,41.8287401687,-87.6756386487,15,7/13/2014
58294,Ravenswood Blvd & Winona Ave,41.7187784213,-87.5860771569,14,10/8/2013
81689,Princeton Ave & Austin Ave,41.8067871982,-87.5849154108,24,2/31/2015
55665,Emerald Grove & McDowell Ave,41.7004566919,-87.6316040776,17,11/16/2013
22196,Humboldt St & Grand Ave,41.896180476,-87.6945496677,8,13/4/2015
96651,Yates Produce & Luis St,41.8876269978,-87.6929204478,13,9/6/2016
48283,Fairfield Ave & Greenleaf St,41.8115058983,-87.6537807601,15,6/30/2014
21498,Ada Ave & Quincy Ave,41.7269743396,-87.6669481329,14,6/31/2014
13504,Loomis Ave & Exchange Ave,41.843289534,-87.6724553799,21,4/30/2016
29340,Wabash St & Peterson Ave,41.7823390138,-87.6939399921,1,1/17/2015
87984,Wolcott St & Congress St,41.8906020363,-87.6881844257,22,8/27/2014
78685,Dearborn St & Altgeld St,41.8816927599,-87.5839869494,16,11/31/2014
87768,Green St & Buena Ave,41.7705215036,-87.5076648236,15,12/8/2016
44899,Exchange St & Rockwell Ave,41.8041066822,-87.5406457236,15,11/6/2013
77631,Prairie Blvd & Touhy Ave,41.7691855337,-87.5732904906,26,6/20/2014
34807,Maplewood Ave & Leland Ave,41.8295025956,-87.6011745904,21,10/25/2013
90216,Peoria St & Wrightwood St,41.8209849531,-87.5331850386,12,5/30/2016
41511,Paulina Ave & Fullerton St,41.8529593819,-87.564240532,18,4/27/2013
58248,Kimbark Ave & Montrose Blvd,41.8870087037,-87.5229096737,21,2/31/2015
82935,Cicero St & Lunt Pkwy,41.8153206193,-87.5341564345,23,5/10/2015
25112,Wabash Ave & Rohe Pl,41.8536422749,-87.541369654,5,13/29/2015
22029,Knox Blvd & Byron St,41.7431400679,-87.6623036072,11,4/23/2015
